ticker,yearReport,lengthReport,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Long-term loans receivables (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Other Reserves,Undistributed earnings (Bn. VND),MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Goodwill,Budget sources and other funds,Investment and development funds (Bn. VND),Convertible bonds (Bn. VND),Balances with the SBV,Placements with and loans to other credit institutions,"Trading Securities, net",Trading Securities,Provision for diminution in value of Trading Securities,Derivatives and other financial liabilities,"Loans and advances to customers, net",Loans and advances to customers,Less: Provision for losses on loans and advances to customers,Investment Securities,Available-for Sales Securities,Held-to-Maturity Securities,Less: Provision for diminution in value of investment securities,Investments in associate companies,Less: Provision for diminuation in value of long term investments,Tangible fixed assets,Intagible fixed assets,Other Assets,Due to Gov and borrowings from SBV,Deposits and borrowings from other credit institutions,Deposits from customers,_Derivatives and other financial liabilities,"Funds received from Gov, international and other institutions",Convertible bonds/CDs and other valuable papers issued,Other liabilities,Capital,Reserves,Foreign Currency Difference reserve,Investment in joint ventures,Difference upon Assets Revaluation,Minority Interest
GAS,2016,3,34445727311753.0,17064067367435,5322866000000.0,9909530757836.0,1378244896117.0,771018290365.0,23661096622500.0,,17998266550070,0.0,143851980266,1377189924018.0,58106823934253,15902922643516,9242784916462.0,6660137727054.0,42203901290737,42203901290737.0,255848686264.0,7543792880545,1705357931682,58106823934253,496624163174.0,,1466771161032.0,518929000.0,19139500000000.0,19139500000000,6300289232338.0,83647651147.0,902248912101.0,322629115712.0,943806483661.0,86920000000,82832254836.0,82832254836.0,0.0,0.0,13274821291364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2016,2,36169454276454.0,17113728766888,5993186000000.0,11140533609500.0,1415681621566.0,506324278500.0,23356832745435.0,,18796675385904,0.0,143968911996,1365846675509.0,59526287021889,18233007663814,11440312948339.0,6792694715475.0,41293279358075,41293279358075.0,255848686264.0,6600132128327,1760059952987,59526287021889,662198612376.0,,1494770766193.0,0.0,19139500000000.0,19139500000000,6453417859458.0,74393195644.0,1278837372753.0,340068527373.0,914589825692.0,86920000000,33608357531.0,33608357531.0,0.0,0.0,13253158089615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2016,1,35618291595190.0,17979212384190,6086320000000.0,9583777564825.0,1385408702582.0,583572943593.0,24090496163187.0,,14242970625320,0.0,143528862651,1657709315448.0,59708787758377,16096501378769,9753736530277.0,6342764848492.0,43612286379608,43612286379608.0,255997699987.0,10442654373366,1962097316773,59708787758377,725053166757.0,,1460760505583.0,0.0,19139500000000.0,19139500000000,6011010919385.0,130993727960.0,1039665896029.0,708210975635.0,902477506439.0,85000000000,26441273929.0,26441273929.0,0.0,0.0,11527456420487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2015,4,33833056771342.0,17762344528529,6083320000000.0,8213169290372.0,1220689729702.0,553533222739.0,22891328162920.0,,14843715917816,0.0,85741527822,1319181754447.0,56724384934262,13830393707937,8982040570283.0,4848353137654.0,42893991226325,42893991226325.0,251878967648.0,10254306115669,1829249646101,56724384934262,927290591186.0,,1313631432860.0,0.0,18950000000000.0,18950000000000,4502207174373.0,72041931676.0,1589777540020.0,393906604726.0,876962211006.0,85000000000,22637051369.0,22637051369.0,0.0,0.0,11513300927912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2015,3,32576939320779.0,19799251696463,6366955656333.0,4902021408702.0,1124145524048.0,384565035233.0,22301306387805.0,,13753746730243,0.0,85210544920,876297150457.0,54878245708584,10994953569258,5597450505963.0,5397503063295.0,43883292139326,43883292139326.0,100378966864.0,11211656147532,1863394947328,54878245708584,883685782145.0,,1190528164719.0,1666685674.0,18950000000000.0,18950000000000,4847796603746.0,152038942238.0,1086147413465.0,0.0,819109122486.0,85000000000,29721981141.0,29721981141.0,416634657436.0,0.0,11661986576720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2015,2,31620516697178.0,20405257333892,4196635656333.0,5021896386112.0,1605549827952.0,391177492889.0,21217033004343.0,,13741349720726,0.0,85230557598,1292002104575.0,52837549701521,11290168119652,6750507892324.0,4539660227328.0,41547381581869,41547381581869.0,100392477344.0,8935990871931,1803872975392,52837549701521,533505101641.0,,1671932468623.0,0.0,18950000000000.0,18950000000000,3998151095467.0,146929893157.0,1563432776048.0,433852250553.0,800938587559.0,85000000000,26878090967.0,26878090967.0,0.0,0.0,11661074756320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2015,1,32882300004565.0,24528362820168,1736635656333.0,4935412383818.0,1242709308305.0,439179835941.0,20086389655274.0,,18699843363900,0.0,87806221946,816384340274.0,52968689659839,12595416963632,6775617710565.0,5819799253067.0,38547123543354,38547123543354.0,99284117472.0,7755511077173,0,52968689659839,662756223765.0,,1308202168841.0,6919155310.0,18950000000000.0,18950000000000,5171586127618.0,169252347549.0,2065412063511.0,0.0,775364467932.0,85000000000,24807840167.0,24807840167.0,457547888987.0,0.0,11646077847827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2014,4,33259311663594.0,24079685217949,1683875000000.0,5053611512211.0,1801172279380.0,640967654054.0,20503360574708.0,,19009759624792,0.0,87235631579,924088967008.0,53762672238302,16079059875072,10560575415890.0,5518484459182.0,35985639787211,35985639787211.0,59407831433.0,5154252657795,0,53762672238302,638828097502.0,,1875174933342.0,97370329962.0,18950000000000.0,18950000000000,5135324424862.0,124181431763.0,2439523774572.0,0.0,863033312521.0,85000000000,0.0,0.0,482276351329.0,0.0,7628468143990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2014,3,32563894920965.0,23250246563039,1050100000000.0,5791163868524.0,1703512429852.0,768872059550.0,20644424907150.0,,18839796144885,0.0,444015802872,887414256177.0,53208319828115,16098037376277,10571263207355.0,5526774168922.0,35367516682177,35367516682177.0,31695428185.0,6622076130801,0,53208319828115,56392805199.0,,1756373576773.0,282213374029.0,18950000000000.0,18950000000000,5158683037547.0,107955672870.0,2301163508900.0,0.0,841715777671.0,441600283780,1991672322.0,1991672322.0,471207030894.0,0.0,6941396840284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2014,2,29033427956185.0,20321030401809,1061630416667.0,5614180176663.0,1604494352935.0,432092608111.0,20342831319443.0,,18490906034179,0.0,442927190482,890331128467.0,49376259275628,12428786449276,7814424498997.0,4614361950279.0,35329728851095,35329728851095.0,31669684486.0,6558549617186,0,49376259275628,385304211474.0,,1657355499856.0,117038925532.0,18950000000000.0,18950000000000,4021042142840.0,98432720636.0,3050701723409.0,0.0,845086857014.0,441600283780,0.0,0.0,518666966315.0,0.0,6967402952442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2014,1,30397020616773.0,21418317255713,1113700000000.0,5786717351410.0,1474524649478.0,603761360172.0,21090878362587.0,,19083361515583,0.0,446859616780,1007048890067.0,51487898979360,14384827690609,8721067569973.0,5663760120636.0,35494121488408,35492318184125.0,32941402529.0,5141411115131,0,51487898979360,420088978423.0,,1559012833325.0,291235936449.0,18950000000000.0,18950000000000,4769757285355.0,81040144339.0,2503306309054.0,0.0,976532100090.0,441600283780,0.0,0.0,553608340157.0,1803304283.0,8547674504920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2013,4,28261081266289.0,18293128183542,761700000000.0,5961890615963.0,2470697288520.0,773665178264.0,22242465132645.0,,19944853209943,0.0,505219192283,1261130263406.0,50503546398934,15369123480062,9803610621858.0,5565512858204.0,33461924752738,33461924752738.0,32941402529.0,3133246277103,0,50503546398934,366929131069.0,,2563437728824.0,491375162124.0,18950000000000.0,18950000000000,4697396517868.0,73689621213.0,2759512594119.0,0.0,1230426986980.0,501600283780,0.0,0.0,531262467013.0,0.0,8525901268078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2013,3,25938889124191.0,18276676708448,58850000000.0,5703110803067.0,1307708464308.0,592543148368.0,22417828129442.0,,19631571618219,0.0,699455543945,1525410032497.0,48356717253633,13292154672398,7211851942138.0,6080302730260.0,33323030638968,33323030638968.0,32941402529.0,8509232979340,0,48356717253633,583142751855.0,,1390378932887.0,337858160130.0,18950000000000.0,18950000000000,5585123314361.0,8010337058.0,2430575565102.0,0.0,1495990214647.0,697600283780,0.0,0.0,561390934781.0,0.0,4236537810552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2013,2,25874986329730.0,17781206438976,21050000000.0,5957905266039.0,1640805164723.0,474019459992.0,23247299718719.0,,20029617335190,0.0,848091671707,1788877607339.0,49122286048449,15133788529151,9246510806026.0,5887277723125.0,32310863692220,32310863692220.0,33010841083.0,7498221099021,0,49122286048449,549118070032.0,,1723475633302.0,260494379003.0,18950000000000.0,18950000000000,5175392183222.0,22750544482.0,3153980708440.0,0.0,1760884137742.0,847600283780,0.0,0.0,580713104483.0,0.0,4235596821406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAS,2013,1,23936352004572.0,15955511012894,59200000000.0,6585734714083.0,837352715632.0,498553561963.0,24165616871136.0,,20634120494212,0.0,867894024146,2063567078593.0,48101968875708,14937904351975,8251011461085.0,6686892890890.0,31455983103739,31454718234180.0,32941402529.0,9334616693813,0,48101968875708,539718753220.0,,921621124159.0,230943474948.0,18950000000000.0,18950000000000,5788907885100.0,169551930992.0,2868809252132.0,0.0,2037972547251.0,847600283780,0.0,0.0,600035274185.0,1264869559.0,1549044498676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2025,4,36234495000000.0,12101850000000,5379753000000.0,5639277000000.0,11262216000000.0,1851399000000.0,92728676000000.0,0.0,35484220000000,0.0,39473083000000,11660839000000.0,128963171000000,83884527000000,40257475000000.0,43627052000000.0,45078644000000,45078644000000.0,-8388147000000.0,14355609000000,9730488000000,128963171000000,542864000000.0,81150000000.0,11415704000000.0,0.0,15204920000000.0,15204920000000,40546194000000.0,282983000000.0,24330984000000.0,2967798000000.0,8172153000000.0,2932523000000,4949625000000.0,4949625000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2025,3,32214095000000.0,13266315000000,1463311000000.0,5282619000000.0,10307815000000.0,1894035000000.0,89137114000000.0,0.0,35518124000000,3036000000.0,38469663000000,11577798000000.0,121351209000000,78378057000000,37637809000000.0,40740248000000.0,42973152000000,42973152000000.0,-8388147000000.0,12708809000000,9272075000000,121351209000000,583035000000.0,81150000000.0,10460294000000.0,0.0,15204920000000.0,15204920000000,37009316000000.0,250212000000.0,23925026000000.0,3122625000000.0,7872227000000.0,2932523000000,2337408000000.0,2337408000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2025,2,32650920000000.0,10552742000000,894755000000.0,9107965000000.0,10282782000000.0,1812676000000.0,90815639000000.0,79200000000.0,35634593000000,3405000000.0,37342600000000,11013518000000.0,123466559000000,81823900000000,36915519000000.0,44908381000000.0,41642659000000,41642659000000.0,-8388147000000.0,11557573000000,9168788000000,123466559000000,619658000000.0,81150000000.0,10397111000000.0,0.0,15129281000000.0,15129281000000,39144065000000.0,199937000000.0,21596782000000.0,3277452000000.0,7144539000000.0,2932523000000,4815891000000.0,4895091000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2025,1,48551323000000.0,12769105000000,404193000000.0,23734255000000.0,9798127000000.0,1845643000000.0,94600840000000.0,79200000000.0,36348738000000,3785000000.0,36210272000000,11075636000000.0,143152163000000,99823728000000,52674701000000.0,47149027000000.0,43328435000000,43328435000000.0,-8388147000000.0,9834497000000,12578356000000,143152163000000,573046000000.0,81150000000.0,9994353000000.0,0.0,15129281000000.0,15129281000000,37107493000000.0,184616000000.0,24205929000000.0,3448411000000.0,6985737000000.0,2932523000000,9197299000000.0,9276499000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2024,4,53569663000000.0,18617866000000,607993000000.0,21864602000000.0,10787396000000.0,1691806000000.0,94015055000000.0,79200000000.0,37049770000000,4166000000.0,35318781000000,11447080000000.0,147584718000000,106832338000000,58712175000000.0,48120163000000.0,40752380000000,40752380000000.0,-8388147000000.0,9326870000000,10510348000000,147584718000000,484488000000.0,81150000000.0,11001795000000.0,0.0,15129281000000.0,15129281000000,38825185000000.0,196922000000.0,26724166000000.0,3588102000000.0,7170989000000.0,2932523000000,8445190000000.0,8524390000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2024,3,43529968000000.0,13225024000000,3107611000000.0,12366531000000.0,12858904000000.0,1971898000000.0,110761477000000.0,198440000000.0,43441721000000,673512000000.0,35621711000000,11685881000000.0,154291445000000,113111142000000,53667186000000.0,59443956000000.0,41180303000000,41180303000000.0,-8388147000000.0,8344645000000,11675551000000,154291445000000,720203000000.0,81150000000.0,13168525000000.0,0.0,15129281000000.0,15129281000000,36272353000000.0,482602000000.0,29466890000000.0,3748238000000.0,7230976000000.0,2951029000000,16862549000000.0,17060989000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2024,2,48982369000000.0,18158242000000,3819013000000.0,12578145000000.0,12602125000000.0,1824844000000.0,108483486000000.0,0.0,42404983000000,688429000000.0,34554138000000,11902803000000.0,157465855000000,111259745000000,51329961000000.0,59929784000000.0,46206110000000,46206110000000.0,-8388147000000.0,12415680000000,12576068000000,157465855000000,671010000000.0,357610000000.0,12833737000000.0,0.0,14383516000000.0,15129281000000,38519825000000.0,593332000000.0,29351515000000.0,3912008000000.0,7310447000000.0,2964338000000,16453861000000.0,16453861000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2024,1,42629110000000.0,8492733000000,5329176000000.0,14304720000000.0,12766285000000.0,1736196000000.0,103893307000000.0,0.0,43008471000000,692697000000.0,34441875000000,12158831000000.0,146522417000000,107688924000000,49428183000000.0,58260741000000.0,38833493000000,38833493000000.0,-8388147000000.0,11913103000000,12104887000000,146522417000000,708451000000.0,1591150000000.0,13103405000000.0,0.0,14308434000000.0,14308434000000,41447608000000.0,846984000000.0,28205405000000.0,4201332000000.0,7242835000000.0,2938727000000,11263431000000.0,11263431000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2023,4,43763477000000.0,10124515000000,6794791000000.0,11985015000000.0,13174868000000.0,1684288000000.0,103619995000000.0,0.0,42885823000000,708670000000.0,33219467000000,12467850000000.0,147383472000000,109146231000000,50422500000000.0,58723731000000.0,38237241000000,38237241000000.0,-8388147000000.0,11798056000000,11677661000000,147383472000000,725077000000.0,81150000000.0,13496602000000.0,0.0,14308434000000.0,14308434000000,41541894000000.0,861932000000.0,28030197000000.0,4373139000000.0,7418042000000.0,2937702000000,11210955000000.0,11210955000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2023,3,47845660000000.0,9477078000000,4780789000000.0,17765682000000.0,14026398000000.0,1795713000000.0,97226970000000.0,81150000000.0,42522211000000,697591000000.0,34299735000000,12882527000000.0,145072630000000,106999415000000,54028721000000.0,52970694000000.0,38073215000000,38073215000000.0,-8388147000000.0,11750525000000,11290086000000,145072630000000,875070000000.0,0.0,14443251000000.0,0.0,14308434000000.0,14308434000000,42922717000000.0,350226000000.0,25692693000000.0,4682258000000.0,7513304000000.0,2879146000000,3368196000000.0,3449346000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2023,2,45883821000000.0,8829035000000,4623340000000.0,16745392000000.0,13902175000000.0,1783879000000.0,94974538000000.0,81150000000.0,42666209000000,710729000000.0,33247320000000,12611508000000.0,140858359000000,103334056000000,57503618000000.0,45830438000000.0,37524303000000,37524303000000.0,-8388147000000.0,11702149000000,11026873000000,140858359000000,1168734000000.0,0.0,14298203000000.0,0.0,14237248000000.0,14237248000000,37024147000000.0,573331000000.0,31045015000000.0,4715238000000.0,7344805000000.0,2876127000000,2054055000000.0,2135205000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2023,1,51583262000000.0,16203728000000,4790093000000.0,15001820000000.0,13657155000000.0,1930466000000.0,94200357000000.0,81150000000.0,43084202000000,717980000000.0,32317714000000,12562962000000.0,145783619000000,108677511000000,61125017000000.0,47552494000000.0,37106108000000,37106108000000.0,-8388147000000.0,11596855000000,10712139000000,145783619000000,1304149000000.0,0.0,13794899000000.0,0.0,14237248000000.0,14237248000000,38691471000000.0,796413000000.0,36980336000000.0,4887978000000.0,7348329000000.0,2870843000000,2035143000000.0,2116293000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2022,4,47674624000000.0,13853100000000,3659175000000.0,13929560000000.0,14445345000000.0,1787444000000.0,93668191000000.0,81150000000.0,43535355000000,729763000000.0,31333885000000,12630578000000.0,141342815000000,104706076000000,65320877000000.0,39385199000000.0,36636739000000,36636739000000.0,-8388147000000.0,11381940000000,10484103000000,141342815000000,1227666000000.0,0.0,14634281000000.0,0.0,14237248000000.0,14237248000000,30425625000000.0,566330000000.0,40567379000000.0,5068477000000.0,7259881000000.0,2853643000000,2032612000000.0,2113762000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2022,3,36801602000000.0,6045500000000,1678605000000.0,12788262000000.0,14328856000000.0,1960379000000.0,91629513000000.0,81150000000.0,43261306000000,686472000000.0,30037195000000,12575322000000.0,128431115000000,92829597000000,63610497000000.0,29219100000000.0,35601518000000,35601518000000.0,-8388147000000.0,11031770000000,9951301000000,128431115000000,1417469000000.0,0.0,14448342000000.0,0.0,14237248000000.0,14237248000000,20787275000000.0,135601000000.0,40143978000000.0,5234363000000.0,7035955000000.0,2322337000000,1981168000000.0,2062318000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2022,2,36815333000000.0,9714354000000,646998000000.0,10830674000000.0,13763243000000.0,1860064000000.0,88444616000000.0,81150000000.0,41905655000000,738389000000.0,28077986000000,13031214000000.0,125259949000000,86463709000000,52344059000000.0,34119650000000.0,38796240000000,38796240000000.0,-8388147000000.0,14463437000000,9595509000000,125259949000000,1171714000000.0,0.0,13871725000000.0,0.0,14237248000000.0,14237248000000,26121080000000.0,108082000000.0,30751359000000.0,6163343000000.0,6593054000000.0,1498728000000,1984064000000.0,2065214000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2022,1,38346182000000.0,12349418000000,586878000000.0,10445007000000.0,13150989000000.0,1813890000000.0,85937920000000.0,81150000000.0,42011999000000,785449000000.0,25344367000000,13385951000000.0,124284102000000,87545658000000,38734533000000.0,48811125000000.0,36738444000000,36738444000000.0,-8388147000000.0,13482046000000,9251005000000,124284102000000,1162841000000.0,2452812000000.0,13255913000000.0,0.0,11805347000000.0,11805347000000,39253051000000.0,134141000000.0,19182679000000.0,6142909000000.0,6647391000000.0,0,1856050000000.0,1937200000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2021,4,43630176000000.0,22304822000000,332753000000.0,6634409000000.0,12813391000000.0,1544801000000.0,82463295000000.0,81150000000.0,42653939000000,810057000000.0,24538803000000,10560191000000.0,126093471000000,83756819000000,34547836000000.0,49208983000000.0,42336652000000,42336652000000.0,-8388147000000.0,18795877000000,9525670000000,126093471000000,851052000000.0,2452812000000.0,12947923000000.0,0.0,11805347000000.0,11805347000000,39371918000000.0,168183000000.0,18805727000000.0,3356819000000.0,6593682000000.0,0,1797328000000.0,1878478000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2021,3,36888542000000.0,12300031000000,350250000000.0,8561607000000.0,13732231000000.0,1944423000000.0,86507910000000.0,81150000000.0,46967477000000,845196000000.0,23592295000000,11065866000000.0,123396452000000,91029737000000,39858448000000.0,51171289000000.0,32366715000000,32366715000000.0,-8563690000000.0,7549034000000,10850101000000,123396452000000,959621000000.0,1228300000000.0,13887942000000.0,0.0,11805347000000.0,11805347000000,40779897000000.0,204135000000.0,20255949000000.0,3544378000000.0,6613249000000.0,30589000000,1589963000000.0,1671113000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2021,2,34398733000000.0,11544161000000,437650000000.0,7534983000000.0,13007276000000.0,1874663000000.0,86298169000000.0,0.0,48437761000000,12014000000.0,22649697000000,10681249000000.0,120696902000000,89260191000000,38124851000000.0,51135340000000.0,31436711000000,31436711000000.0,-8563690000000.0,7278838000000,10090196000000,120696902000000,520098000000.0,1140000000000.0,13138760000000.0,0.0,11805347000000.0,11805347000000,40407355000000.0,319013000000.0,20712056000000.0,3579677000000.0,6255403000000.0,30589000000,1571446000000.0,1571446000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2021,1,31327888000000.0,7117888000000,550850000000.0,8921369000000.0,12630593000000.0,2107188000000.0,84938641000000.0,0.0,48495415000000,13266000000.0,21292099000000,10996725000000.0,116266529000000,90861428000000,37773997000000.0,53087431000000.0,25405101000000,25405101000000.0,-8563690000000.0,2468616000000,9232588000000,116266529000000,564658000000.0,1140000000000.0,12741993000000.0,0.0,11746832000000.0,11746832000000,42063508000000.0,559865000000.0,21226406000000.0,3705588000000.0,6335739000000.0,30589000000,1549143000000.0,1549143000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2020,4,29760685000000.0,7721442000000,447250000000.0,7051442000000.0,12497917000000.0,2042634000000.0,85975877000000.0,0.0,49582187000000,14518000000.0,20353099000000,12159306000000.0,115736562000000,90706283000000,38874663000000.0,51831620000000.0,25030279000000,25030279000000.0,-8563690000000.0,2182124000000,9092640000000,115736562000000,606656000000.0,1140000000000.0,12730397000000.0,0.0,11746832000000.0,11746832000000,39466043000000.0,1074932000000.0,22545046000000.0,3831500000000.0,6533670000000.0,30589000000,1592008000000.0,1592008000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2020,3,25574944000000.0,5608241000000,294900000000.0,6335709000000.0,11426294000000.0,1909800000000.0,83689616000000.0,0.0,47610899000000,15748000000.0,19507428000000,11095984000000.0,109264560000000,80668824000000,37457587000000.0,43211237000000.0,28595736000000,28595736000000.0,-8563690000000.0,6513704000000,8035222000000,109264560000000,733029000000.0,1140000000000.0,11519939000000.0,0.0,11746832000000.0,11746832000000,31826688000000.0,675790000000.0,21758110000000.0,3810167000000.0,6025217000000.0,21646000000,1573236000000.0,1573236000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2020,2,24716045000000.0,4695511000000,266900000000.0,5995045000000.0,11733669000000.0,2024920000000.0,80287817000000.0,0.0,42732500000000,16979000000.0,18656186000000,13956473000000.0,105003862000000,73785579000000,37243199000000.0,36542380000000.0,31218283000000,31218283000000.0,-8563690000000.0,9141264000000,8075491000000,105003862000000,608538000000.0,1140000000000.0,12151041000000.0,0.0,11689464000000.0,11689464000000,27228212000000.0,1176521000000.0,21486238000000.0,6794633000000.0,5997893000000.0,21646000000,1581357000000.0,1581357000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2020,1,30897924000000.0,3711237000000,981808000000.0,14855871000000.0,9698878000000.0,1650130000000.0,74177827000000.0,0.0,41138665000000,18214000000.0,18038980000000,10081512000000.0,105075751000000,53509343000000,33057956000000.0,20451387000000.0,51566408000000,51566408000000.0,-8563690000000.0,28164979000000,9183023000000,105075751000000,1330772000000.0,1040000000000.0,9791676000000.0,0.0,11689464000000.0,11689464000000,17131409000000.0,932915000000.0,22145474000000.0,4054750000000.0,5801955000000.0,21646000000,1588641000000.0,1588641000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2019,4,24261892000000.0,6800528000000,784454000000.0,5417776000000.0,9621821000000.0,1637313000000.0,73035359000000.0,0.0,40791699000000,0.0,17505857000000,9859185000000.0,97297251000000,45408844000000,30492191000000.0,14916653000000.0,51888407000000,51888407000000.0,-8563690000000.0,28558952000000,9108291000000,97297251000000,1528648000000.0,0.0,9690631000000.0,0.0,11689464000000.0,11689464000000,11675842000000.0,1178905000000.0,18340185000000.0,3985428000000.0,5633114000000.0,21646000000,1599646000000.0,1599646000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2019,3,19179419000000.0,7359376000000,403950000000.0,4187625000000.0,6002870000000.0,1225598000000.0,53228683000000.0,0.0,26806452000000,0.0,16861529000000,4023248000000.0,72408102000000,33891988000000,21695888000000.0,12196100000000.0,38516114000000,38516114000000.0,-9426958000000.0,20292043000000,4869756000000,72408102000000,997059000000.0,0.0,6056751000000.0,0.0,11689464000000.0,11689464000000,10298452000000.0,1103886000000.0,15180409000000.0,435178000000.0,3296393000000.0,21646000000,1354740000000.0,1354740000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2019,2,14368745000000.0,4813696000000,142130000000.0,2261208000000.0,6000863000000.0,1150848000000.0,53652712000000.0,0.0,28377250000000,0.0,16320109000000,3976480000000.0,68021457000000,31993039000000,18360400000000.0,13632639000000.0,36028418000000,36028418000000.0,-9426958000000.0,17924359000000,4749548000000,68021457000000,827165000000.0,0.0,6055683000000.0,0.0,11689464000000.0,11689464000000,11793320000000.0,767862000000.0,12028360000000.0,463298000000.0,3231064000000.0,21646000000,1374315000000.0,1374315000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2019,1,12297612000000.0,3082541000000,382548000000.0,2147360000000.0,5625206000000.0,1059957000000.0,52764008000000.0,0.0,29104804000000,0.0,15794409000000,3967969000000.0,65061620000000,30147507000000,15150166000000.0,14997341000000.0,34914113000000,34914113000000.0,-9426958000000.0,16911534000000,4707333000000,65061620000000,773104000000.0,350000000000.0,5668378000000.0,0.0,11631495000000.0,11631495000000,13133307000000.0,360141000000.0,10096960000000.0,491419000000.0,3189792000000.0,21646000000,1384505000000.0,1384505000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2018,4,12499618000000.0,4585889000000,375848000000.0,2412555000000.0,4333191000000.0,792135000000.0,52078995000000.0,0.0,29203764000000,0.0,15347915000000,3978850000000.0,64578613000000,30498935000000,15795515000000.0,14703420000000.0,34079678000000,34079678000000.0,-9426958000000.0,16193388000000,4592934000000,64578613000000,707242000000.0,0.0,4389589000000.0,0.0,11631495000000.0,11631495000000,12751649000000.0,334553000000.0,9243779000000.0,519539000000.0,3164050000000.0,21646000000,1377124000000.0,1377124000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
